PUBCHEM_CID,Actual,Predicted,Dataset
3181,-1.522878745,-1.231789163923254,lgFu_train
3182,-0.22184875,-0.17371891180964577,lgFu_train
3191,-1.698970004,-2.150070915328869,lgFu_train
3198,-2.257274869,-2.0953276965944196,lgFu_train
3224,-2.903089987,-2.7414309106511636,lgFu_train
3225,-0.061980903,-0.2026912006345366,lgFu_train
3235,-1.002176919,-1.354413032701715,lgFu_train
3247,-1.234331445,-1.679183407787444,lgFu_train
3261,-1.15490196,-0.8539092635291721,lgFu_train
3278,-1.0,-1.0411688779791102,lgFu_train
3279,-0.459045191,-0.2601881307287068,lgFu_train
3281,-0.338818553,-0.3612099163768536,lgFu_train
3282,-0.301029996,-0.4001766086957172,lgFu_train
3285,-1.744727495,-1.899594821467439,lgFu_train
3286,-3.0,-2.6679045250143076,lgFu_train
3291,-0.001087096,-0.18176935754225224,lgFu_train
3293,-1.970858927,-1.8347177848485725,lgFu_train
3295,-0.958607315,-0.7849545095777697,lgFu_train
3304,-0.488116639,-1.2631911009951067,lgFu_train
3307,-1.15490196,-1.004669015606202,lgFu_train
3308,-2.0,-1.5962861072861292,lgFu_train
3312,-2.0,-1.912645412117979,lgFu_train
3314,-0.716334739,-0.5272773384532483,lgFu_train
3324,-0.070581069,-0.10116698860799057,lgFu_train
3331,-0.11350928,-0.3129561512662725,lgFu_train
3333,-2.0,-1.6287674645641383,lgFu_train
3335,-1.756961951,-1.8111651961198603,lgFu_train
3336,-1.618285999,-1.5749175251762304,lgFu_train
3339,-2.042153366,-2.305865406192712,lgFu_train
3341,-0.920818754,-0.5951556682436702,lgFu_train
3342,-2.187086643,-1.8990337516180062,lgFu_train
3345,-0.756961951,-0.5977816681333666,lgFu_train
3346,-2.903089987,-2.6396110445673004,lgFu_train
3348,-0.443513273,-1.1769278474397575,lgFu_train
3352,-2.903089987,-2.1831036574941605,lgFu_train
3360,-0.823908726,-1.4842855682171165,lgFu_train
3366,-0.015472687,-0.2073821227603493,lgFu_train
3367,-0.086627728,0.020753491047639995,lgFu_train
3371,-1.0,-1.8740936621788002,lgFu_train
3372,-1.539677499,-1.5113879093772056,lgFu_train
3378,-1.301029987,-1.8547353588909246,lgFu_train
3379,-0.301029996,-0.5852877963951155,lgFu_train
3380,-0.632023214,-0.7905096574422046,lgFu_train
3383,-0.721475035,-1.769755997887404,lgFu_train
3386,-1.177157896,-0.695282420035448,lgFu_train
3387,-2.0,-1.2101000645939104,lgFu_train
3393,-1.522878745,-1.0213313497410874,lgFu_train
3394,-2.0,-1.8043533586577503,lgFu_train
3397,-1.328496553,-1.3866800662191048,lgFu_train
3399,-1.348888667,-1.412916625757035,lgFu_train
3403,-2.196594427,-1.1976028400823147,lgFu_train
3404,-0.611721137,-0.6541080454281641,lgFu_train
3406,-0.001087096,-0.17971652467043803,lgFu_train
3410,-0.293439007,-0.7524405526041598,lgFu_train
3413,-0.795880017,-0.6387313296231284,lgFu_train
3415,-0.070581074,-0.20683476289137848,lgFu_train
3420,-1.301029987,-1.5803910940254011,lgFu_train
3440,-0.46470588,-1.1881061012002132,lgFu_train
3461,-0.002176919,-0.05469217012698321,lgFu_train
3463,-2.080575455,-2.0514261489809487,lgFu_train
3468,-1.858767067,-1.0409577006967243,lgFu_train
3473,-0.850780887,-0.7206857592009591,lgFu_train
3475,-1.045757491,-1.2053924600902404,lgFu_train
3476,-2.079181237,-1.7176276932969745,lgFu_train
3487,-0.301029996,-0.3202990351518858,lgFu_train
3488,-2.331270369,-2.290013262801753,lgFu_train
3494,-0.305394801,-0.1360405310116553,lgFu_train
3503,-2.0,-2.4967767278429385,lgFu_train
3510,-0.455931958,-0.606378164034414,lgFu_train
3518,-0.022276397,0.051419032667485626,lgFu_train
3589,-1.363231924,-1.8058784653207234,lgFu_train
3592,-0.001087096,-0.5341551721251454,lgFu_train
3606,-2.1123827,-2.177977086649455,lgFu_train
3608,-0.277091992,-0.2465407666178125,lgFu_train
3627,-1.217527376,-1.0756441084906396,lgFu_train
3637,-0.903089987,-0.4699184999358992,lgFu_train
3639,-0.22184875,-0.38504038773294497,lgFu_train
3647,-0.602059991,-0.4396253269983993,lgFu_train
3648,-0.056340637,-0.29971680693921476,lgFu_train
3649,-0.657577319,-0.5331223629356255,lgFu_train
3652,-0.257013164,-0.5783340944732784,lgFu_train
3653,-1.756961951,-1.7452504878281931,lgFu_train
3658,-1.087246696,-1.1052406047812549,lgFu_train
3672,-1.15490196,-1.0148171530274155,lgFu_train
3685,-1.193820026,-0.9876416925477184,lgFu_train
3686,-1.0,-1.2157133808390885,lgFu_train
3687,-0.001087096,-0.0018297661409029074,lgFu_train
3690,0.0,-0.10426302643267689,lgFu_train
3693,-0.09691001,-0.37480159840881194,lgFu_train
3696,-0.522878745,-0.6505004021061805,lgFu_train
3702,-0.654547728,-1.2252905115251258,lgFu_train
3715,-2.0,-1.8512324530335242,lgFu_train
3718,-2.0,-1.4041369348396027,lgFu_train
3734,-0.000543208,-0.1679000405429418,lgFu_train
3735,-0.677780716,-0.9650512435980599,lgFu_train
3736,-0.004364804,-0.23342702824158826,lgFu_train
3737,-0.008773924,-0.25762064950812913,lgFu_train
3746,-0.09691001,-0.18342995624955946,lgFu_train
3747,-2.27572413,-2.1100802192247956,lgFu_train
3750,-0.353046123,-0.6678207483862169,lgFu_train
3755,-0.022276395,-0.17240577354716957,lgFu_train
3778,-0.045757495,-0.9222179806082335,lgFu_train
3780,-0.121095399,-0.19092100082513574,lgFu_train
3783,-0.001087096,-0.5913173705120368,lgFu_train
