PUBCHEM_CID,SMILES,lgCL,lgVD,lgFu,CL_train_test,VD_train_test,Fu_train_test
57390720,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CC(=O)[NH+]=c1[n-]occ1,,,-0.714442691,,,train
57390766,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CCc1ccc2c(c1)cccc2,,,-2.522878745,,,train
57391102,CCOC(=O)N1CCC(CC1)N1CCC[C@H](C1)N=C(c1ccccc1C)O,,,-1.236572006,,,train
57391205,O=C(c1ccc(cc1)Oc1ccc(cc1)C#C[C@]1(O)CN2CCC1CC2)NC1CCCS(=O)(=O)C1,,,-0.602059991,,,train
57391458,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C)C1C=CC=CC=1,,,-0.745935547,,,test
57391459,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)NCC1=CC=CC=C1N1CCC(CO)CC1,,,-0.898596649,,,train
57391636,OC(=Nc1cncc(n1)Cl)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-1.537602002,,,train
57391773,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC=C(C)C)CCC1CC2,,,-1.070581074,,,train
57391774,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CCc1ccccc1,,,-2.0,,,train
57391775,Fc1ccccc1CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-2.096910013,,,train
57391796,N#Cc1ccc(cc1C(F)(F)F)OC1C(=O)N(CC1(C)C)C(c1nnc(o1)c1cccc(c1)F)C,,,-2.096910013,,,train
57392303,COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)ccnc1Cl)O)C)Cc1cnccc1C,,,-0.920818754,,,test
57392462,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCCc3ccccc3)CCC1CC2,,,-1.677780705,,,train
57392505,COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)NCC(O)=O,,,-0.552686891,,,train
57392515,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCOCCc3ccccc3)CCC1CC2,,,-1.602059991,,,train
57392520,OC(=Nc1cnccn1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.749579998,,,train
57392521,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)CC(=O)[NH+]=c1[n-]occ1,,,-0.528708289,,,train
57392872,CN(C1CCCCC1)C(=O)C1C=NN(C=1NS(=O)(=O)C1C=CC(C)=CC=1)C1C=CC=CC=1,,,-1.76700389,,,train
57392963,CC1CCCCC1NC(=O)C1=C(NS(=O)(=O)C2=CC=C(C)C=C2)N(N=C1C)C1C=CC=CC=1,,,-2.180456064,,,train
57392964,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC2CCOCC2)C(C)=NN1C1C=CC=CC=1,,,-1.581698709,,,train
57392969,CNC(=O)c1ccc(cc1)Oc1ccc(cc1)C#C[C@]1(O)CN2CCC1CC2,,,-0.619788758,,,train
57393503,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2,,,-1.619788758,,,train
57394057,COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)F)O)C)Cc1cccnc1,,,-0.853871964,,,train
57394058,N#Cc1cc(C)c(c(n1)C)C(=NCC[C@H](N1CCC(CC1)N(c1ccccc1)Cc1cnccc1C)C)O,,,-1.22184875,,,train
57394170,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cc4c(s3)cccc4)CCC1CC2,,,-2.522878745,,,train
57394213,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N1C(C)CCC2=CC=CC=C12,,,-1.552841969,,,train
57394233,Cc1ccc(cc1)OCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.823908741,,,train
57394609,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(N=NN1C1C=CC=CC=1)C(=O)NC(CC)CC,,,-2.142667504,,,train
57394706,CC1C=CC(=CC=1)S(=O)(=O)NC1=NN(C=C1C(=O)NC(CC)CC)C1C=CC=CC=1,,,-2.886056648,,,train
57394707,Cc1ccc(cc1)S(=O)(=O)Nc1n(nc(c1C(=N[C@H](C(C)(C)C)C)O)C)c1ccccc1,,,-1.568636236,,,train
57394711,CN1CCC(CC1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C#C[C@]1(O)CN2CCC1CC2,,,-0.387216143,,,train
57394837,COCCC#CC1=CC(=CC=C1)C1(N=C(N)N2CC(F)(F)CN=C12)C1=CC=C(C=C1)OC(F)F,,,-1.640164518,,,train
57395096,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)Cc1noc(c1)c1ccccc1,,,-1.698970004,,,train
57395097,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)Cc1onc(n1)c1ccccc1,,,-1.619788758,,,train
57395222,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2,,,-1.251811973,,,train
57395817,COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)Cl)O)C)Cc1cccnc1,,,-1.15490196,,,train
57395978,COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=S)NCC(O)=O,,,-0.510322708,,,train
57395989,Fc1ccc(cc1)OCCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.508638306,,,train
57395990,Fc1ccc(cc1)OCCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-1.721246399,,,train
57395991,Fc1cccc(c1)N=C(C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C)O,,,-2.096910013,,,test
57396059,Cc1ccc(s1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.958607315,,,train
57396625,O=C1C=C(N=C2N1C=CN2CC1=CC=CC2=CC=CC=C12)N1CCOCC1,,,-1.512861625,,,train
57396866,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)Cc1onc(c1)c1ccccc1,,,-1.638272164,,,train
57397597,N#Cc1cccc(c1)CN(c1ccc(cc1)OC(F)(F)F)C1CCN(CC1)C(CCNC(=O)c1c(Cl)cncc1Cl)C,,,-3.0,,,train
57397598,COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)ccnc1C)O)C)Cc1cnccc1C,,,-1.301029996,,,train
57397744,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2,,,-0.747146969,,,train
57397745,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cncnc3)CCC1CC2,,,-0.110138279,,,train
57397746,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3nc4c(o3)cccc4)CCC1CC2,,,-0.879426069,,,train
57397779,COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)CSC1C=CN=CC=1,,,-1.53313238,,,train
57397790,Clc1ccc(cc1)OCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-2.096910013,,,train
57397791,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCOCc3ccccc3)CCC1CC2,,,-1.795880017,,,train
57397793,OC(=Nc1ccccc1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.853871964,,,train
57397794,Fc1cccc(c1)N=C(C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C)O,,,-2.397940009,,,train
57398166,CCC(CC)NC(=O)C1C=NN(C=1NS(=O)(=O)C1CCCC1)C1C=CC=CC=1,,,-2.657577319,,,train
57398258,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC(C)C(C)(C)C)C(C)=NN1C1C=CC=CC=1,,,-1.954677021,,,train
57398392,CC1=CC(CN2C=CN3C(=O)C=C(N=C23)N2CCOCC2)=CC=C1,,,-0.924818145,,,train
57398473,COC1C=C(OC)C(=CC=1S(=O)(=O)NCC1=CC=CC=C1N1CCC(CC1)CC(O)=O)NC(=O)CCC(O)=O,,,-1.059483515,,,test
57398710,OC(=Nc1nccc(c1)c1cc2c([nH]1)C1(CCNC1)CN=C2O)c1cccc(c1)OC(F)(F)F,,,-1.769551079,,,train
57398751,Fc1ccccc1CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-2.698970004,,,train
57398771,N#Cc1ccc(cc1C(F)(F)F)O[C@H]1C(=O)N(CC1(C)C)Cc1nnc(o1)c1ccccc1,,,-1.886056648,,,train
57399404,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2,,,-1.065501549,,,train
57399406,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCc3cccnc3)CCC1CC2,,,-0.698970004,,,train
57399407,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCCCc3ccccc3)CCC1CC2,,,-1.698970004,,,train
57399408,O=C([C@](c1ccccc1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2,,,-1.356547324,,,train
57399796,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C=NN1C1C=CC=CC=1)C(=O)NC(CC)CC,,,-1.8569852,,,train
57399910,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC(C)CC)C(C)=NN1C1C=CC=CC=1,,,-2.229147988,,,train
57400038,COCC#CC1=CC(=CC=C1)C1(N=C(N)N2CC(F)(F)CN=C12)C1=CC=C(C=C1)OC(F)F,,,-1.954677021,,,train
57400138,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C(C)C)C1C=CC=CC=1,,,-2.301029996,,,test
57400294,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC1CC2)Cc1noc(n1)c1ccccc1,,,-1.657577319,,,train
57400384,OC(=Nc1nccc(c1)c1cc2c([nH]1)C1(CCCNC1)CN=C2O)c1cccc(c1)OC(F)(F)F,,,-1.886056648,,,train
57400424,Fc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.161150909,,,train
57401151,O=C(NC1C=CC(=CC=1)N1CCNCC1)C1=CC=C(O1)C1C=CC(Cl)=CC=1,,,-1.571865206,,,train
57401170,Cc1ccc(cn1)CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.8569852,,,test
57401204,COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)COCC(O)=O,,,-0.57446578,,,train
57401205,COC1C=C(OC)C(=CC=1S(=O)(=O)N1C(C)CCC2=CC=CC=C12)NC(=O)CCC(O)=O,,,-0.729554092,,,test
57401217,OC(=N)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.441291429,,,test
57401218,OC(=Nc1ccccc1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-1.602059991,,,train
57401219,OC(=Nc1ccccn1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.931814138,,,train
57401272,Clc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-1.657577319,,,test
57401273,Brc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.585026652,,,train
57401681,CCN(C1CCCCC1)C(=O)C1C=NN(C=1NS(=O)(=O)C1C=CC(=CC=1)C1=CN=CO1)C1C=CC=CC=1,,,-1.886056648,,,train
57401682,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC(CC)CC)C(C)=NN1C1C=CC=CC=1,,,-2.30980392,,,train
57401683,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NC2CCCCC2)C(C)=NN1C1C=CC=CC=1,,,-2.853871964,,,train
57401684,CC1C=CC(=CC=1)S(=O)(=O)NC1=C(C(=O)NCC(C)(C)C)C(C)=NN1C1C=CC=CC=1,,,-2.086186148,,,train
57401865,O=C1C=C(N=C2N1C=CN2CC1C=CC=C(Cl)C=1Cl)N1CCOCC1,,,-1.436518915,,,train
57401867,O=C1C=C(N=C2N1C=CN2CC1C=CC=C(F)C=1)N1CCOCC1,,,-0.657774771,,,train
57401936,COC1=CC(OC)=C(C=C1NC(=O)CCC(O)=O)S(=O)(=O)NCC1=CC=CC=C1N1CCCCC1,,,-0.5172693,,,train
57401937,COC1=CC(OC)=C(C=C1NC(=O)CCC(O)=O)S(=O)(=O)NCC1=CC=CC=C1N1CCC(CC1)C(O)=O,,,-0.713319031,,,test
57402183,OC(=Nc1nccc(c1)c1cc2c([nH]1)C1(CNCC1)CN=C2O)c1ccc2c(c1)cccc2,,,-2.698970004,,,train
57402223,CCC([N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C)CC,,,-0.375717904,,,train
57402253,N#Cc1ccc(cc1C(F)(F)F)O[C@H]1C(=O)N(CC1(C)C)[C@H](c1nnc(o1)c1ccccc1)C,,,-1.744727495,,,train
57402653,CC1=C(SC2C=CC(Cl)=CC=2)C2C(=CC=CC=2N1CC(O)=O)S(C)(=O)=O,,,-1.455931956,,,train
57402801,COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)C(=O)NC(C)C)O)C)Cc1cnccc1C,,,-0.958607315,,,train
57402802,N#Cc1cc(C)c(c(n1)C)C(=NCC[C@H](N1CCC(CC1)N(c1ccc(cc1)OCC(=N)O)Cc1cnccc1C)C)O,,,-0.958607315,,,train
57402931,O=C([C@](c1cccs1)(N1CCCCC1)C)O[C@H]1C[N+]2(CCC3CCCCC3)CCC1CC2,,,-0.970616222,,,train
57402970,OC(=Nc1ccncn1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.886056648,,,train
57403021,Clc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.455931956,,,train
57403176,CC(C)N1N=C(C)C(=C1NS(=O)(=O)C1=CC=C(C)C=C1)C(=O)NC(CC)CC,,,-1.455931956,,,train
57403577,O=C1C=C(N=C2N1C=CN2CC1C=CC=C(Cl)C=1)N1CCOCC1,,,-0.996108834,,,train
57403670,COC1C=C(OC)C(=CC=1S(=O)(=O)NCC1=CC=CC=C1N1CCC(CC1)CO)NC(=O)CCC(O)=O,,,-0.394264106,,,train
57403853,Cc1ccc2c(c1)oc(n2)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-1.15490196,,,train
57403940,OC(=Nc1nccc(c1)c1cc2c([nH]1)C1(CCCNC1)CN=C2O)c1ccc2c(c1)cccc2,,,-2.397940009,,,train
57403965,CCCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,,,-0.045757491,,,train
57403966,Fc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1cccs1)(N1CCCCC1)C,,,-2.045757491,,,train
57404290,CC1=NC2(N=C1N)C1C=C(C=CC=1CC12CCC(CC1)OC)C1=CN=CC(=C1)C#CC,,,-1.096367484,,,test
57404548,CC1=CC(=CN(CC)C1=O)C1(N=C(N)C2C(F)=CC=CC1=2)C1C=C(C=CC=1)C1C=C(C=NC=1)C#CC,,,-1.966576245,,,train
57405264,Fc1cccc(c1)COc1ccc2c(n1)CCN=C2O,,,-1.327902142,,,train
57406911,CC1=CC(=CN(C)C1=O)C1(N=C(N)C2C(F)=CC=CC1=2)C1C=C(C=CC=1)C1C=NC=NC=1,,,-0.721475035,,,train
57411983,CCNC(=O)C1=CC2C(N1)=NC=C(C1=CC(=CN=C1)C(O)=O)C=2N1C=CC(=N1)C(F)(F)F,,,-0.933674075,,,train
57417226,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,-0.588380294,0.579783597,,train,train,
57459022,CC(C)(F)CC(NC(C1C=CC(=CC=1)C1C=CC(=CC=1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,,,-1.217527376,,,train
57459482,N#Cc1c(ccn2c1nnc2CC(F)(F)F)N1CCC(CC1)c1cccc(c1OC)F,,,-1.327902142,,,train
57459488,COc1ccc(cc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,,,-2.0,,,train
57459494,COc1cccc(c1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC1CC1)F,,,-2.0,,,train
57459497,COc1ccc(cc1C1CCN(CC1)c1ccn2c(c1Cl)nnc2CC(F)(F)F)F,,,-2.0,,,train
57460003,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)O[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,-1.346787486,0.164352856,,train,train,
57470134,CC(C)(C)N1CC(C(C1)C(=O)N1CC(C)C(O)(C(C)C1)C1C=CC=CC=1)C1C=CC(F)=CC=1F,,,-0.634699251,,,train
57479606,CC(=O)N1CCN(CC1)C1=NC2C(=O)N(CC=2C(NC(C)C2=CC(F)=C(C=C2)OCC)=N1)C(C)C,,,-0.476383581,,,train
57484593,CC(O)C(NC(=O)C1=CC=C(C=C1)C#CC1=CC=C(CN2CCOCC2)C=C1)C(=O)NO,,,-1.446116973,,,train
57495353,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,,-0.39025318,,,train,
57504264,CC1C=CC(NC(=O)C(CCOC)OC2=NC=NC3=C2C=NN3C2=CC=CC=C2Cl)=NC=1,,,-1.3400838,,,train
57504472,CC1C=CC(NC(=O)C(CCOC)OC2=NC=NC3=C2C=NN3C2=CC=CC=C2OC)=NC=1,,,-0.855425792,,,train
57505195,Fc1ccc2c(c1)c(Cc1ccc(=O)n(n1)Cc1cc(F)c(cc1F)F)c(n2CC(=O)O)C,,,-1.698970004,,,train
57505196,OC(=O)Cn1c(C)c(c2c1ccc(c2)F)Cc1ccc(=O)n(n1)Cc1ccncc1,,,-1.698970004,,,train
57505238,OC(=O)Cn1c(C)c(c2c1ccc(c2)F)Cc1ccc(=O)n(n1)Cc1ccc(cc1)C(O)(C)C,,,-1.698970004,,,train
57505239,OC(=O)Cn1c(C)c(c2c1ccc(c2)F)Cc1ccc(=O)n(n1)Cc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O,,,-1.698970004,,,train
57505241,Fc1ccc2c(c1)c(Cc1ccc(=O)n(n1)Cc1ccncc1F)c(n2CC(=O)O)C,,,-1.698970004,,,train
57505242,Fc1ccc(c(c1)F)Cn1nc(ccc1=O)Cc1c2cc(F)cc(c2n(c1C)CC(=O)O)F,,,-1.698970004,,,train
57505332,OC(=O)Cn1c(C)c(c2c1cccc2)Cc1ccc(=O)n(n1)Cc1ccc(cc1F)F,,,-1.698970004,,,train
57519532,COC1C=C2N=CN=C(NC3C=CC(F)=C(Cl)C=3)C2=CC=1NC(=O)C=CCN1CCCCC1,,,-1.747146969,,,test
57520598,OC(=O)CCCN(C(=O)[C@@]1(C)CCN1C(=O)c1csc2c1cccc2)Cc1cccc(c1)Cl,,,-1.853871964,,,test
57521916,OC(=O)CCC1C=CC(=CC=1)OCC1C=C(Cl)C=CC=1C1C=CC=CC=1,,,-2.698970004,,,train
57522810,CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CN(CC(=O)O)C,,,-2.301029996,,,train
57522812,CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CN1CC(C1)C(=O)O,,,-2.522878745,,,train
57522815,CCc1c(CCNCC(=O)O)cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C,,,-3.0,,,test
57522939,CCc1c(cccc1c1nsc(n1)c1ccc(c(c1)C(F)(F)F)OC(C)C)CCN(CC(=O)O)C,,,-2.698970004,,,train
57523281,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)C(F)(F)F)[C@H]([C@H]([C@@H]1O)O)O,,,-2.0,,,test
57523282,OC[C@H]1O[C@H](Oc2ccc(cc2F)n2ccc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,,,-1.301029996,,,train
57523311,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)OC)[C@H]([C@H]([C@@H]1O)O)O,,,-1.397940009,,,test
57523313,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)C(=O)OC)[C@H]([C@H]([C@@H]1O)O)O,,,-2.0,,,train
57523342,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)N=C(c2ccc(cc2)Cl)O)[C@H]([C@H]([C@@H]1O)O)O,,,-2.0,,,train
57523343,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)NS(=O)(=O)C)[C@H]([C@H]([C@@H]1O)O)O,,,-1.22184875,,,train
57523372,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ncc(c3)Cl)[C@H]([C@H]([C@@H]1O)O)O,,,-1.397940009,,,train
57523375,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)c2c[nH]c3c(c2)ccn3)[C@H]([C@H]([C@@H]1O)O)O,,,-1.0,,,test
57523403,OC[C@H]1O[C@H](Oc2ccc(cc2)N2CCc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,,,-1.301029996,,,train
57523404,OC[C@H]1O[C@H](Oc2ccc(cc2)N2CCc3c2cccc3)[C@H]([C@H]([C@@H]1O)O)O,,,-1.522878745,,,train
57523405,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)N2CCc3c2ccc(c3)N(=O)=O)[C@H]([C@H]([C@@H]1O)O)O,,,-2.0,,,train
57523406,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)N2CCc3c2cccc3)[C@H]([C@H]([C@@H]1O)O)O,,,-2.0,,,test
57523434,OC[C@H]1O[C@H](Oc2ccc(cc2Cl)c2cnc3c(c2)ncn3C)[C@H]([C@H]([C@@H]1O)O)O,,,-0.15490196,,,train
57656715,OC(=Nc1ccc(c(c1)Cl)Cl)N1CCN(CC1)C[C@@H]1CCCN(C1)C1CC1,,,-1.301029996,,,train
57882566,NC(=O)OC(Cn1ncnn1)c1ccccc1Cl,-2.112704264,-0.191885526,,train,train,
57942817,CCOc1ccc(c(c1)[C@H](C(=O)N1CCC[C@@H]1c1cc(ccc1S(=O)(=O)C(C)C)N=C(OC)O)Nc1ccc2c(c1)ccnc2N)F,,,-1.494850022,,,train
57977652,O=C(CN1C(=O)C2(CCCC2)NC[C@@]1(C)c1cc(F)cc(c1)F)Nc1ccc2c(c1)C[C@@]1(C2)C(=Nc2c1cccn2)O,,,-0.974694135,,,train
57992036,CC1=NC=C(N=C1C1C=CC(=CC=1)C1CCC(CC(O)=O)CC1)C(N)=S,,,-1.552841969,,,train
57992122,NC(=O)C1=CN=CC(=C1)C1C=CC(=CC=1)C1CCC(CC(O)=O)CC1,,,-1.571865206,,,train
57992140,NC(=O)C1C=NC=C(N=1)C1=CC=C(C=C1)C1CCC(CCO)CC1,,,-1.552841969,,,train
57992198,NC(=O)C1C=NC=C(N=1)C1C=CC(=CC=1)C1CCC(CC(O)=O)CC1,,,-1.455931956,,,test
58063117,Clc1ccc(c(c1)c1nn(cc1N=C(c1cnn2c1[nH]c(=N)cc2)O)C)Cl,,,-1.823908741,,,train
58063225,Clc1cccc(c1)c1nn(cc1N=C(c1cnn2c1[nH]c(=N)cc2)O)C,,,-1.958607315,,,test
58063334,Clc1cccc(c1)n1nc(cc1NC(=O)c1cnn2c1[nH]c(=N)cc2)C,,,-2.301029996,,,train
58063487,CN=c1ccn2c([nH]1)c(cn2)C(=O)Nc1cc(nn1c1cccc(c1)Cl)C,,,-1.795880017,,,train
58348375,O=C(C1(CCCCCC1)c1cccs1)O[C@H]1CN2CCC1CC2,,,-1.301029996,,,train
58379533,O=C(N1CCC(CC1)n1c(=O)n(c2c1c1nc(ccc1nc2)c1cccc2c1cn[nH]2)C)[C@@H](O)C,,,-0.995678626,,,train
58398817,CCCC(CNC(=O)C1N=C(Cl)C(N)=NC=1N)[N+](C)(C)CCCC1C=CC(=CC=1)OC,,,-0.291154362,,,train
58439416,COc1ccnc(c1C(F)(F)F)Oc1ccc2c(c1)c(=O)ncn2Cc1c(F)cc(cc1F)F,,,-2.301029996,,,train
58457005,C[C@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C(F)F,,,-1.552841969,,,train
58457146,C[C@H]1O[C@@H](C)[C@H]2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C(F)(F)F,,,-2.0,,,train
58460047,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,-1.041640924,-0.063342666,,train,train,
58464413,Fc1ccccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,,,-1.096910013,,,train
58464414,Clc1cc(ccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)CN(S(=O)(=O)C)C,,,-1.065501549,,,train
58464429,OC(=O)Cc1ccc(c(c1)Cl)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,,,-1.251811973,,,test
58464432,OC1CN(C1)C(=O)Cc1ccc(c(c1)Cl)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,,,-0.651695137,,,train
58464439,Clc1c(Cl)cccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,,,-1.920818754,,,train
58464441,Clc1ccccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,,,-1.443697499,,,test
58464474,Clc1ccc(c(c1)c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2)Cl,,,-1.920818754,,,train
